comeback,raw_text,cleaned_text,label,source
ATEEZ_IceOnMyTeeth,Mi song,mi song,?,youtube
ATEEZ_IceOnMyTeeth,"❤❤❤❤❤❤ lots of love from India

Love u ateez ❤❤❤",lot love india love u ateez,?,youtube
ATEEZ_IceOnMyTeeth,Please atiny vote on mubeat,pleas atini vote mubeat,?,youtube
ATEEZ_IceOnMyTeeth,"Plz tell me ""you're the one i'm tryna finish""  It means?? I'm sorry....i don't get it🙏",plz tell your one im tryna finish mean im sorryi dont get,?,youtube
ATEEZ_IceOnMyTeeth,Keren lagu nya,keren lagu nya,?,youtube
ATEEZ_IceOnMyTeeth,WOW,wow,?,youtube
ATEEZ_IceOnMyTeeth,My ateez,ateez,?,youtube
ATEEZ_IceOnMyTeeth,Acá estoy y seguiré estando por los chicos ... los amo,ac estoy seguir estando por lo chico lo amo,?,youtube
ATEEZ_IceOnMyTeeth,We are doing great with the mv ;),great mv,?,youtube
ATEEZ_IceOnMyTeeth,Let’s give them at least one win this comeback !,let give least one win comeback,?,youtube
ATEEZ_IceOnMyTeeth,Atinys please help us vote on mubeat for music core !! We need you,atini pleas help us vote mubeat music core need,?,youtube
ATEEZ_IceOnMyTeeth,I love the mv so much,love mv much,?,youtube
ATEEZ_IceOnMyTeeth,Catchy song,catchi song,?,youtube
ATEEZ_IceOnMyTeeth,"THE BEST FK MV EVER, LOVE THIS¡¡¡¡¡¡¡¡¡¡¡¡¡!!!!!!!!!!!!",best fk mv ever love,?,youtube
ATEEZ_IceOnMyTeeth,😱😱😱😍😍😍😍😍😍😍😍👍👍👍👍👍nais,nai,?,youtube
ATEEZ_IceOnMyTeeth,Carat passing by ~,carat pass,?,youtube
ATEEZ_IceOnMyTeeth,"227k
Carat visiting",k carat visit,?,youtube
ATEEZ_IceOnMyTeeth,227,,?,youtube
ATEEZ_IceOnMyTeeth,theyre crazy good,theyr crazi good,?,youtube
ATEEZ_IceOnMyTeeth,Koreans have finally entered their trill era. #paulwall,korean final enter trill era paulwal,?,youtube
ATEEZ_IceOnMyTeeth,I've been playing like tennis,ive play like tenni,?,youtube
ATEEZ_IceOnMyTeeth,"215k
Fighting ♡",k fight,?,youtube
ATEEZ_IceOnMyTeeth,Wow just as expected from ateez 🫶 seonghwa part really choked me fr  😳,wow expect ateez seonghwa part realli choke fr,?,youtube
ATEEZ_IceOnMyTeeth,Buenos días y qué vivan los hombres (Ateez),bueno da qu vivan lo hombr ateez,?,youtube
ATEEZ_IceOnMyTeeth,Terngiang ngiang ice on my teeth..,terngiang ngiang ice teeth,?,youtube
ATEEZ_IceOnMyTeeth,next target 32m,next target,?,youtube
ATEEZ_IceOnMyTeeth,Why is this video 10hours long🥵😩,video hour long,?,youtube
ATEEZ_IceOnMyTeeth,Muito bom as coreografias impecáveis e a batida me ganhou ❤,muito bom coreografia impecvei e batida ganhou,?,youtube
ATEEZ_IceOnMyTeeth,31.207!!!!,,?,youtube
ATEEZ_IceOnMyTeeth,If you can still get the album please buy in person! We’re free falling off the BB chart,still get album pleas buy person free fall bb chart,?,youtube
ATEEZ_IceOnMyTeeth,2:32 MINGI??,mingi,?,youtube
ATEEZ_IceOnMyTeeth,"31,194 ❤️‍🔥",,?,youtube
ATEEZ_IceOnMyTeeth,ATEez 💯💯💯,ateez,?,youtube
ATEEZ_IceOnMyTeeth,Kesini grgr lucinta luna😂😂,kesini grgr lucinta luna,?,youtube
ATEEZ_IceOnMyTeeth,bb.200 top 1 haha slayyy,bb top haha slayyy,?,youtube
ATEEZ_IceOnMyTeeth,hi boss dito n nmn em,hi boss dito n nmn em,?,youtube
ATEEZ_IceOnMyTeeth,🔥🔥🔥,,?,youtube
ATEEZ_IceOnMyTeeth,Love it no no like love this no no iam obsessed with this ✨,love like love iam obsess,?,youtube
ATEEZ_IceOnMyTeeth,Why i cannot watch only this song in Russia???,cannot watch song russia,?,youtube
ATEEZ_IceOnMyTeeth,180,,?,youtube
ATEEZ_IceOnMyTeeth,but ateez the best 🧡🎻,ateez best,?,youtube
ATEEZ_IceOnMyTeeth,Best ❤❤❤❤,best,?,youtube
ATEEZ_IceOnMyTeeth,PLEASE ATINY VOTE FOR ATEEZ'S ATINY FOR TOP KPOP FAN ARMY POLLS  ON BBMAs please please vote there !!!!,pleas atini vote ateez atini top kpop fan armi poll bbma pleas pleas vote,?,youtube
ATEEZ_IceOnMyTeeth,31.172,,?,youtube
ATEEZ_IceOnMyTeeth,ATEEZ SENTIASA DI ATAS!!,ateez sentiasa di ata,?,youtube
ATEEZ_IceOnMyTeeth,"ateez ku saya sangat bangga dengan kalian, kalianlah terbaik!!!!",ateez ku saya sangat bangga dengan kalian kalianlah terbaik,?,youtube
ATEEZ_IceOnMyTeeth,bro they look like mafias,bro look like mafia,?,youtube
ATEEZ_IceOnMyTeeth,"Good night❤Atinys
Thank you for all your support😊
JAM here",good nightatini thank support jam,?,youtube
ATEEZ_IceOnMyTeeth,Mana lucinta luna nya?,mana lucinta luna nya,?,youtube
ATEEZ_IceOnMyTeeth,Gracias ATEEZ por:,gracia ateez por,?,youtube
ATEEZ_IceOnMyTeeth,Ateez is No 1 in Billboard Artist 100 chart.🔥,ateez billboard artist chart,?,youtube
ATEEZ_IceOnMyTeeth,I'm not Atiny but the vibe got me here. It's so good it's the vibe yeah 🎉❤👍,im atini vibe got good vibe yeah,?,youtube
ATEEZ_IceOnMyTeeth,"As dentist assistant, the part ""i bought diamonds  at my dentist "" I agree  with cause getting  thouse is really really expensive 😂😂😂😂😂😂😂",dentist assist part bought diamond dentist agre caus get thous realli realli expens,?,youtube
ATEEZ_IceOnMyTeeth,I like the ballet,like ballet,?,youtube
ATEEZ_IceOnMyTeeth,"Era uma vez 8 machos, eles eram a revolução do país...",era uma vez macho ele eram revoluo pa,?,youtube
ATEEZ_IceOnMyTeeth,"146☆
Grand Slam like tennis",grand slam like tenni,?,youtube
ATEEZ_IceOnMyTeeth,"Teruskan streaming,  jangan give up..Atiny boleh!!!",teruskan stream jangan give upatini boleh,?,youtube
ATEEZ_IceOnMyTeeth,🙋🙋mana penggemar yang ingin menemui ateez,mana penggemar yang ingin menemui ateez,?,youtube
ATEEZ_IceOnMyTeeth,yang hadir karna Lucinta Luna 😅,yang hadir karna lucinta luna,?,youtube
ATEEZ_IceOnMyTeeth,Keep streaming!!!,keep stream,?,youtube
ATEEZ_IceOnMyTeeth,"I watched a reaction by 2 Korean girls (they have English subs) , I really liked their reaction but mentioned they didn't know Ateez had debuted 6 years ago because they had never heard of them before Bouncy. So I thought if we visited their channel and asked them to react to their Killing voice maybe more Korean people would get to know about them. It's just a thought. In case you want to see their reaction the channel is MUMUTO .",watch reaction korean girl english sub realli like reaction mention didnt know ateez debut year ago never heard bounci thought visit channel ask react kill voic mayb korean peopl would get know thought case want see reaction channel mumuto,?,youtube
ATEEZ_IceOnMyTeeth,Omg I love you all 😅😢🎉❤,omg love,?,youtube
ATEEZ_IceOnMyTeeth,Enakkkk bgt sialannnnnn😭😭😭❤️❤️❤️❤️❤️,enakkkk bgt sialannnnnn,?,youtube
ATEEZ_IceOnMyTeeth,"Wow, 'Ice on my teeth' is one of the best solo amazing 😍 K-pop (ATEEJ) I love it.🎉💓♥️❤️😍",wow ice teeth one best solo amaz kpop ateej love,?,youtube
ATEEZ_IceOnMyTeeth,obsessed,obsess,?,youtube
ATEEZ_IceOnMyTeeth,YESSSS THE LEADER IS BACK 💚🐥🔥,yessss leader back,?,youtube
ATEEZ_IceOnMyTeeth,Nice song love it,nice song love,?,youtube
ATEEZ_IceOnMyTeeth,"As a hip hop lover, rhyming tennis with tennis is LAZY!!! Its such a good song and the chorus rhyme scheme needs to match that! Great visuals as always though 🤌👍",hip hop lover rhyme tenni tenni lazi good song choru rhyme scheme need match great visual alway though,?,youtube
ATEEZ_IceOnMyTeeth,Good morning and yay 31 million!,good morn yay million,?,youtube
ATEEZ_IceOnMyTeeth,ateez what's 4+4?,ateez what,?,youtube
ATEEZ_IceOnMyTeeth,"111k. Happy 31million!🎊
Have a beautiful Wednesday, Atiny. Jensetter here!💙
Mantra x Ice On My Teeth",k happi million beauti wednesday atini jensett mantra x ice teeth,?,youtube
ATEEZ_IceOnMyTeeth,"Lagu yang wajib di putar setiap hari, atau setiap jam ... enak banget",lagu yang wajib di putar setiap hari atau setiap jam enak banget,?,youtube
ATEEZ_IceOnMyTeeth,ang angas.. nag elevate sila ng todo.. KUDOS TO all MV team 🤟🤟🤟,ang anga nag elev sila ng todo kudo mv team,?,youtube
ATEEZ_IceOnMyTeeth,"People keep searching for lucinta luna in the comments. 🤭
Someone did a pirate work by making an edit of her and this mv, lured everyone here.
P.S. Indonesian atiny, my respects to you. 😸",peopl keep search lucinta luna comment someon pirat work make edit mv lure everyon ps indonesian atini respect,?,youtube
ATEEZ_IceOnMyTeeth,"Have a great day, Atiny! Choice here :)",great day atini choic,?,youtube
ATEEZ_IceOnMyTeeth,Ada yang kesini nyari lucintah lunah???,ada yang kesini nyari lucintah lunah,?,youtube
ATEEZ_IceOnMyTeeth,"New fans here 🙋

 :Hongjoong stan😭💋",new fan hongjoong stan,?,youtube
ATEEZ_IceOnMyTeeth,SANNNN ITS BEEN 2 WEEKSSS WHAT IM STILL ATTACEHDJDKNDKSJ,sannnn weeksss im still attacehdjdkndksj,?,youtube
ATEEZ_IceOnMyTeeth,"What's the cutest thing you saw today?
Video of IOMT mansion made with animal crossing. 😊",what cutest thing saw today video iomt mansion made anim cross,?,youtube
ATEEZ_IceOnMyTeeth,"FANTASY comes to check if the diamonds are still in place. Have a great day, ATINY friends.
🎶ICE ON MY TEETH x DWBH🎶
ATEEZ x SF9",fantasi come check diamond still place great day atini friend ice teeth x dwbh ateez x sf,?,youtube
ATEEZ_IceOnMyTeeth,katanya ada om lucinta luna,katanya ada om lucinta luna,?,youtube
ATEEZ_IceOnMyTeeth,2:05,,?,youtube
ATEEZ_IceOnMyTeeth,lagu ganteng<3,lagu ganteng,?,youtube
ATEEZ_IceOnMyTeeth,Our peaky blinders gangsters,peaki blinder gangster,?,youtube
ATEEZ_IceOnMyTeeth,Ice on my teeth ❤,ice teeth,?,youtube
ATEEZ_IceOnMyTeeth,Ohhhh so hot😮,ohhhh hot,?,youtube
ATEEZ_IceOnMyTeeth,Happy 31m ⸜(｡˃ ᵕ ˂ )⸝♡,happi,?,youtube
ATEEZ_IceOnMyTeeth,I’M OBSESSED,im obsess,?,youtube
ATEEZ_IceOnMyTeeth,Kpop Peaky Blinders ahh vibe,kpop peaki blinder ahh vibe,?,youtube
ATEEZ_IceOnMyTeeth,I need another like button. I would like to press it million times ❤❤❤,need anoth like button would like press million time,?,youtube
ATEEZ_IceOnMyTeeth,"What a refreshing concept.

Bad boys ❌
Villainous mafia CEO ✅

Need to see more mature Men concepts in K-pop",refresh concept bad boy villain mafia ceo need see matur men concept kpop,?,youtube
ATEEZ_IceOnMyTeeth,"31M! Congrats! Atinys🎉
So addictive ❤ (JAM♡）",congrat atini addict jam,?,youtube
ATEEZ_IceOnMyTeeth,It is a crime that we don't have a studio choom version of this,crime dont studio choom version,?,youtube
ATEEZ_IceOnMyTeeth,🙏🏻😔😔,,?,youtube
ATEEZ_IceOnMyTeeth,They have the best vocals and rap line❤️🔥,best vocal rap line,?,youtube
ATEEZ_IceOnMyTeeth,"Carat right heree>_<

Ateez 'Ice On My Teeth' x Seventeen 'Love Money Fame'",carat right heree_ ateez ice teeth x seventeen love money fame,?,youtube
ATEEZ_IceOnMyTeeth,"GUYS GET ON MUBEAT NOW, WIDEN THE GAP MORE!!! GOGOGO!!",guy get mubeat widen gap gogogo,?,youtube
ATEEZ_IceOnMyTeeth,Mana katanya ada lucinta luna,mana katanya ada lucinta luna,?,youtube
ATEEZ_IceOnMyTeeth,Join ststionhead Atinys for streeming party🥰,join ststionhead atini streem parti,?,youtube
ATEEZ_IceOnMyTeeth,Swimming by CARAT !,swim carat,?,youtube
ATEEZ_IceOnMyTeeth,"Don't forget to visit Answer, only 6M left for 100M :)",dont forget visit answer left,?,youtube
ATEEZ_IceOnMyTeeth,Mana lucinta luna?,mana lucinta luna,?,youtube
ATEEZ_IceOnMyTeeth,YUNHO CAKEPPPPPPPPPPPPPPPPPPPPPPP,yunho cakeppppppppppppppppppppppp,?,youtube
ATEEZ_IceOnMyTeeth,Eat more chocolate according to Mingi 😂,eat chocol accord mingi,?,youtube
ATEEZ_IceOnMyTeeth,Their visuals for this comeback just crazily good❤ happy 31M🎉,visual comeback crazili good happi,?,youtube
ATEEZ_IceOnMyTeeth,Eyes on Hong Joong's white teeth 🪥😂,eye hong joong white teeth,?,youtube
ATEEZ_IceOnMyTeeth,Swing by Answer ❤,swing answer,?,youtube
ATEEZ_IceOnMyTeeth,31m ❤,,?,youtube
ATEEZ_IceOnMyTeeth,Yall i can proudly say that I am probably 100 of the 31 million views on this mv. In the spirit of thanksgiving...  i am very grateful for this piece of art lol,yall proudli say probabl million view mv spirit thanksgiv grate piec art lol,?,youtube
ATEEZ_IceOnMyTeeth,"Congrats on 31M
Ice On My Teeth × What U say 
ATEEZ × Kim Woojin",congrat ice teeth u say ateez kim woojin,?,youtube
ATEEZ_IceOnMyTeeth,CONTINUE UNTIL THE END,continu end,?,youtube
ATEEZ_IceOnMyTeeth,cant get it out of my head😅 ❤❤,cant get head,?,youtube
ATEEZ_IceOnMyTeeth,Zaddiiessss🥵🥵,zaddiiessss,?,youtube
ATEEZ_IceOnMyTeeth,😭😭😭😭😭,,?,youtube
ATEEZ_IceOnMyTeeth,Atiny tak akan pernah berhenti untuk streaming!! Atiny sentiasa ada disini!!Fighting sayang-sayang Atiny!!!,atini tak akan pernah berhenti untuk stream atini sentiasa ada disinifight sayangsayang atini,?,youtube
ATEEZ_IceOnMyTeeth,Teruskan support Ateez!!!,teruskan support ateez,?,youtube
ATEEZ_IceOnMyTeeth,its like chocolate??? they so purposely gave that TO MINGIIII😭❤,like chocol purpos gave mingiiii,?,youtube
ATEEZ_IceOnMyTeeth,Goddamn......I am now a fan.,goddamni fan,?,youtube
ATEEZ_IceOnMyTeeth,Mubeat voting music core ongoing 🏃🏻‍♀️,mubeat vote music core ongo,?,youtube
ATEEZ_IceOnMyTeeth,31mil 🔥,mil,?,youtube
ATEEZ_IceOnMyTeeth,👋👋,,?,youtube
ATEEZ_IceOnMyTeeth,Morning!!! Let's do our best today too :),morn let best today,?,youtube
ATEEZ_IceOnMyTeeth,Thank you for 500k likes!,thank k like,?,youtube
ATEEZ_IceOnMyTeeth,little by little Ateez will get there,littl littl ateez get,?,youtube
ATEEZ_IceOnMyTeeth,"""Ice On My Teeth, Ice On My Teeth for my white tee"" we say in unison☝",ice teeth ice teeth white tee say unison,?,youtube
ATEEZ_IceOnMyTeeth,Hello atiny! Midzy here to support!! Let's get 32M!!! Ice on my teeth x gold!!,hello atini midzi support let get ice teeth x gold,?,youtube
ATEEZ_IceOnMyTeeth,Ateez won the Music Bank Pre voting. I hope they'll receive their 1st ever win for this comeback this coming Friday.,ateez music bank pre vote hope theyll receiv st ever win comeback come friday,?,youtube
ATEEZ_IceOnMyTeeth,Good morning Atinys and friends❤Wish you all a wounderful wednesday❤,good morn atini friendswish wounder wednesday,?,youtube
ATEEZ_IceOnMyTeeth,Happy 31M vi3ws and 500K likes!,happi viw k like,?,youtube
ATEEZ_IceOnMyTeeth,3:17 San why that look SCARES me?🙂🙂🙂🙂,san look scare,?,youtube
ATEEZ_IceOnMyTeeth,Seonghwa🔥🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥💜💜💜💜,seonghwa,?,youtube
StrayKids_ChkChkBoom,ATE? More like devoured.,ate like devour,?,youtube
StrayKids_ChkChkBoom,nida benim icin ah sana vah sana soyler misin,nida benim icin ah sana vah sana soyler misin,?,youtube
StrayKids_ChkChkBoom,STAYS! KEEP STREAMING! LET'S GET TO 100M!!!,stay keep stream let get,?,youtube
StrayKids_ChkChkBoom,The only bad thing about the song is that it doesn't last long ༎ຶ⁠‿⁠༎ຶ,bad thing song doesnt last long,?,youtube
StrayKids_ChkChkBoom,anani hic sevmemistim zaten iyi oldu,anani hic sevmemistim zaten iyi oldu,?,youtube
StrayKids_ChkChkBoom,i keep coming back to this music video literally changed lives,keep come back music video liter chang live,?,youtube
StrayKids_ChkChkBoom,Türk varmı??,trk varm,?,youtube
StrayKids_ChkChkBoom,yeni gunlugum burasi artik kimse kimseyi tanimiyor,yeni gunlugum burasi artik kims kimseyi tanimiyor,?,youtube
StrayKids_ChkChkBoom,aqua ve rubynin babasi cok yakisikli ya,aqua rubynin babasi cok yakisikli ya,?,youtube
StrayKids_ChkChkBoom,quiero un brauni,quiero un brauni,?,youtube
StrayKids_ChkChkBoom,330,,?,youtube
StrayKids_ChkChkBoom,Deadpol n skz kombinasi kerenn,deadpol n skz kombinasi kerenn,?,youtube
StrayKids_ChkChkBoom,hasta me dolió la cabeza por el mv,hasta doli la cabeza por el mv,?,youtube
StrayKids_ChkChkBoom,Soy yo o escuxhe un vamos en español😮😮😮,soy yo escuxh un vamo en espaol,?,youtube
StrayKids_ChkChkBoom,bluesung geri gel cokozledim lytfen,bluesung geri gel cokozledim lytfen,?,youtube
StrayKids_ChkChkBoom,HAPPY 62M🎉,happi,?,youtube
StrayKids_ChkChkBoom,"STAY, ya salió el M/V Stray Kids para que le demos vistas!!",stay ya sali el mv stray kid para que le demo vista,?,youtube
StrayKids_ChkChkBoom,My sister showed me this mv yesterday I didn't watch it but I been listening to it since it came out. I was in for a world of happiness. Seeing Ryan and Hugh be in a Stray Kids mv is just wholesome because of the friendship  through sns.,sister show mv yesterday didnt watch listen sinc came world happi see ryan hugh stray kid mv wholesom friendship sn,?,youtube
StrayKids_ChkChkBoom,oha nida akane oldu,oha nida akan oldu,?,youtube
StrayKids_ChkChkBoom,Birkaç saatliğine akane olmaya karar verdim,birka saatliin akan olmaya karar verdim,?,youtube
StrayKids_ChkChkBoom,"STAY, POR FAVOR A DARLE VISTA AL M/V STRAY KIDS QUE YA SALIÓ!!",stay por favor darl vista al mv stray kid que ya sali,?,youtube
StrayKids_ChkChkBoom,"everyone try searching ""stray kids"" in google theres a new feature!!!!",everyon tri search stray kid googl there new featur,?,youtube
StrayKids_ChkChkBoom,Skz te amooooo,skz te amooooo,?,youtube
StrayKids_ChkChkBoom,cok sıkılıyorum,cok sklyorum,?,youtube
StrayKids_ChkChkBoom,Amoooooo,amoooooo,?,youtube
StrayKids_ChkChkBoom,Love you changbin!!!! 🐷🐖💗💗💗,love changbin,?,youtube
StrayKids_ChkChkBoom,Fantástico,fantstico,?,youtube
StrayKids_ChkChkBoom,imdatt,imdatt,?,youtube
StrayKids_ChkChkBoom,İYİ GECELEEEEERFFRTRRRRR,iyi geceleeeeerffrtrrrrr,?,youtube
StrayKids_ChkChkBoom,ya bu turkceyi nasil anladı imdat,ya bu turkceyi nasil anlad imdat,?,youtube
StrayKids_ChkChkBoom,🫶🏻,,?,youtube
StrayKids_ChkChkBoom,i like it so much my babes,like much babe,?,youtube
StrayKids_ChkChkBoom,HAPPY BIRTHDAY STAY!!!!!! I'M PROUD OF YOU,happi birthday stay im proud,?,youtube
StrayKids_ChkChkBoom,tam o sırada kral ilk kez gercek korkuyu hissetti,tam srada kral ilk kez gercek korkuyu hissetti,?,youtube
StrayKids_ChkChkBoom,no le saben,le saben,?,youtube
StrayKids_ChkChkBoom,let's get more wins <3,let get win,?,youtube
StrayKids_ChkChkBoom,"Buenisimo, el kpop vuelve a revivir",buenisimo el kpop vuelv revivir,?,youtube
StrayKids_ChkChkBoom,goku profilli eleman beni sclasstan beri umursamiyor cok sinirliyim ona,goku profilli eleman beni sclasstan beri umursamiyor cok sinirliyim ona,?,youtube
StrayKids_ChkChkBoom,estaba bien hasta que vi el mv,estaba bien hasta que vi el mv,?,youtube
StrayKids_ChkChkBoom,siyah sac mi daha guzel kahverengi sac mi⁉️,siyah sac mi daha guzel kahverengi sac mi,?,youtube
StrayKids_ChkChkBoom,Fly high barudak!!,fli high barudak,?,youtube
StrayKids_ChkChkBoom,"It's so sad that I only discovered them now for me. I heard a few songs in the past, but I fell in love with them with Ate.
I feel a bit sad because I lost so much time and precious moments!!",sad discov heard song past fell love ate feel bit sad lost much time preciou moment,?,youtube
StrayKids_ChkChkBoom,Evet sp yemişsin😓,evet sp yemisin,?,youtube
StrayKids_ChkChkBoom,You know that stray kids is the best,know stray kid best,?,youtube
StrayKids_ChkChkBoom,sp mi yedim,sp mi yedim,?,youtube
StrayKids_ChkChkBoom,Lets go for 70M (⁠♡⁠ω⁠♡⁠ ⁠)⁠ ⁠~⁠♪,let go,?,youtube
StrayKids_ChkChkBoom,her gece buradayim artik🙏🏽,gece buradayim artik,?,youtube
StrayKids_ChkChkBoom,kaiseri kiz mi sandin yoksa nida 😮,kaiseri kiz mi sandin yoksa nida,?,youtube
StrayKids_ChkChkBoom,nida profilim guzel duruyor mu,nida profilim guzel duruyor mu,?,youtube
StrayKids_ChkChkBoom,Feliz aniversario STAYS de todo el mundo ❤,feliz aniversario stay de todo el mundo,?,youtube
StrayKids_ChkChkBoom,100 M STAYS,stay,?,youtube
StrayKids_ChkChkBoom,"""How many times have you played this?""
Me: ""Stray kids""",mani time play stray kid,?,youtube
StrayKids_ChkChkBoom,❤❤❤❤❤,,?,youtube
StrayKids_ChkChkBoom,Los chicos ya tienen 17.3 suscriptores woa,lo chico ya tienen suscriptor woa,?,youtube
StrayKids_ChkChkBoom,nida sence bir mangaya 27 dolar vermek deger mi,nida senc bir mangaya dolar vermek deger mi,?,youtube
StrayKids_ChkChkBoom,62.2,,?,youtube
StrayKids_ChkChkBoom,yup im just a fan from ccb news,yup im fan ccb news,?,youtube
StrayKids_ChkChkBoom,Yoksa bu bs bana e pic diyerek kufur mu ediyor🤔🤯,yoksa bu bs bana e pic diyerek kufur mu ediyor,?,youtube
StrayKids_ChkChkBoom,Boyle internetin taaaaaa,boyl internetin taaaaaa,?,youtube
StrayKids_ChkChkBoom,OH MY GOD IT'S PERFECT!!!!!!!!!!!!!!!!!!,oh god perfect,?,youtube
StrayKids_ChkChkBoom,they ate this comeback,ate comeback,?,youtube
StrayKids_ChkChkBoom,I’m here,im,?,youtube
StrayKids_ChkChkBoom,Mi rolona,mi rolona,?,youtube
StrayKids_ChkChkBoom,ebay de 19. cildin ingilizcesini buldum ama bir manga icin cok pahali😔,ebay de cildin ingilizcesini buldum ama bir manga icin cok pahali,?,youtube
StrayKids_ChkChkBoom,"CALM, WE WILL GIVE YOU THAT 100M THAT YOU DESERVE",calm give deserv,?,youtube
StrayKids_ChkChkBoom,their talent is insane!!!,talent insan,?,youtube
StrayKids_ChkChkBoom,mmm,mmm,?,youtube
StrayKids_ChkChkBoom,"62,276M",,?,youtube
StrayKids_ChkChkBoom,La  cancion que escucho a cada rato,la cancion que escucho cada rato,?,youtube
StrayKids_ChkChkBoom,Happy bd STAYS❕❤️🖤,happi bd stay,?,youtube
StrayKids_ChkChkBoom,"Si, es uns csnción buena.",si es un csncin buena,?,youtube
StrayKids_ChkChkBoom,nida cok babaproyuz,nida cok babaproyuz,?,youtube
StrayKids_ChkChkBoom,Neden.kimse.yok.,nedenkimseyok,?,youtube
StrayKids_ChkChkBoom,I am OBSESSED 🔥🔥❤️🔥🔥,obsess,?,youtube
StrayKids_ChkChkBoom,2.3m likes 🥇,like,?,youtube
StrayKids_ChkChkBoom,Stay fighting!,stay fight,?,youtube
StrayKids_ChkChkBoom,"Yok lanjut pantengin mereka terusss, gass stre4ming kajaaaaa",yok lanjut pantengin mereka terusss gass streme kajaaaaa,?,youtube
StrayKids_ChkChkBoom,254k,k,?,youtube
StrayKids_ChkChkBoom,Once elektrik sonra internet gittigi icin ugrayamadim buralara nasilsiniz bakem,elektrik sonra internet gittigi icin ugrayamadim buralara nasilsiniz bakem,?,youtube
StrayKids_ChkChkBoom,Changbinin rap partini 7/24 dinlerim kapatij diyeni siksinler,changbinin rap partini dinlerim kapatij diyeni siksinl,?,youtube
StrayKids_ChkChkBoom,"Sayang bngt sama ST4Y, mereka bagus bngt soal urusan stre4ming sama vote² gitu",sayang bngt sama sti mereka bagu bngt soal urusan streme sama vote gitu,?,youtube
StrayKids_ChkChkBoom,Alo neptus mu nerdesinalo,alo neptu mu nerdesinalo,?,youtube
StrayKids_ChkChkBoom,So good 😊 I love you stray kids,good love stray kid,?,youtube
StrayKids_ChkChkBoom,niye burasi bugun cok bos,niy burasi bugun cok bo,?,youtube
StrayKids_ChkChkBoom,62 251,,?,youtube
StrayKids_ChkChkBoom,o rap do changbin é tão satisfatório😭,rap changbin satisfatrio,?,youtube
StrayKids_ChkChkBoom,Boom Boom ratatata,boom boom ratatata,?,youtube
StrayKids_ChkChkBoom,BOOM BOOM 💥,boom boom,?,youtube
StrayKids_ChkChkBoom,Rechazado por completo,rechazado por completo,?,youtube
StrayKids_ChkChkBoom,Ahora necesitamos el MV de SKZOO !!! Ratatata,ahora necesitamo el mv de skzoo ratatata,?,youtube
StrayKids_ChkChkBoom,62.251,,?,youtube
StrayKids_ChkChkBoom,nida ağla japonlar beni seviyormuş,nida ala japonlar beni seviyormu,?,youtube
StrayKids_ChkChkBoom,q mal dia para estar vivo y ser estai,q mal dia para estar vivo ser estai,?,youtube
StrayKids_ChkChkBoom,Ateeee mis dulces niños<3,ateee mi dulc nio,?,youtube
StrayKids_ChkChkBoom,Ateee❤,atee,?,youtube
StrayKids_ChkChkBoom,St tayfa uyudunuz mu lan,st tayfa uyudunuz mu lan,?,youtube
StrayKids_ChkChkBoom,"No one:
Lee Know: aing aing",one lee know a a,?,youtube
StrayKids_ChkChkBoom,Trendlerde 12 ye dusmus çıldıracam,trendlerd ye dusmu ldracam,?,youtube
StrayKids_ChkChkBoom,epicnida seni cok seviyorum 😍🥰,epicnida seni cok seviyorum,?,youtube
StrayKids_ChkChkBoom,"62,248M",,?,youtube
StrayKids_ChkChkBoom,epicnida nasilsin,epicnida nasilsin,?,youtube
StrayKids_ChkChkBoom,bir tek ben mi anemle mesajlasirken cok geriliyorum,bir tek ben mi aneml mesajlasirken cok geriliyorum,?,youtube
StrayKids_ChkChkBoom,70M COMING SOON,come soon,?,youtube
StrayKids_ChkChkBoom,62.258 M,,?,youtube
StrayKids_ChkChkBoom,62 m,,?,youtube
StrayKids_ChkChkBoom,omg this is my favorite enhypen mv EVER!,omg favorit enhypen mv ever,?,youtube
StrayKids_ChkChkBoom,epicnida cok havali,epicnida cok havali,?,youtube
StrayKids_ChkChkBoom,Didn’t JYP give they ADs?,didnt jyp give ad,?,youtube
StrayKids_ChkChkBoom,woooooow stary kids bangchang chanbin lee know han hyunjin sungmin felix In ı love the song so much  and ı love you 8th and I am 11 years old  my birthday is 28 August    I love you guys you are so cool and a cute and handsome,woooooow stari kid bangchang chanbin lee know han hyunjin sungmin felix love song much love th year old birthday august love guy cool cute handsom,?,youtube
StrayKids_ChkChkBoom,Reno oyundan çıkınca savaş günlüğünde sadece bir kısma kadar bakılabiliyormuş sayamadım 😓,reno oyundan knca sava gnlnde sadec bir ksma kadar baklabiliyormu sayamadm,?,youtube
StrayKids_ChkChkBoom,blue lock 19. cildin ingilizcesini hicbir yerde bulamiyorum aglicam,blue lock cildin ingilizcesini hicbir yerd bulamiyorum aglicam,?,youtube
StrayKids_ChkChkBoom,Yesterday I spent the whole day listening to this song on STAY day kskqjqkak,yesterday spent whole day listen song stay day kskqjqkak,?,youtube
StrayKids_ChkChkBoom,STRAY KIDS WORLD DOMINATION,stray kid world domin,?,youtube
StrayKids_ChkChkBoom,@itemiatethem nerdesın ıkı gozum❤❤❤😘😘🥰🥰😍😍,itemiatethemnerdesn k gozum,?,youtube
